Date,RTO,Product,Spend
31/12/2020,Hawke's Bay Tourism,Other tourism products,2.196292725
31/12/2020,Hawke's Bay Tourism,"Retail sales - alcohol, food, and beverages",11.49523632
31/12/2020,Hawke's Bay Tourism,Retail sales - fuel and other automotive products,4.421609018
31/12/2020,Hawke's Bay Tourism,Retail sales - other,13.8802005
31/12/2020,Hurunui Tourism,Accommodation services,1.567158216
31/12/2020,Hurunui Tourism,"Cultural, recreation, and gambling services",0.922076253
31/12/2020,Hurunui Tourism,Food and beverage serving services,1.76014812
31/12/2020,Hurunui Tourism,Other passenger transport,0.048484086
31/12/2020,Hurunui Tourism,Other tourism products,0.07558697
31/12/2020,Hurunui Tourism,"Retail sales - alcohol, food, and beverages",2.334916439
31/12/2020,Hurunui Tourism,Retail sales - fuel and other automotive products,1.084129739
31/12/2020,Hurunui Tourism,Retail sales - other,0.568576549
31/12/2020,Lake Wanaka Tourism,Accommodation services,1.973981363
31/12/2020,Lake Wanaka Tourism,"Cultural, recreation, and gambling services",0.599794132
31/12/2020,Lake Wanaka Tourism,Food and beverage serving services,3.067038138
31/12/2020,Lake Wanaka Tourism,Other passenger transport,0.13923988
31/12/2020,Lake Wanaka Tourism,Other tourism products,0.802459791
31/12/2020,Lake Wanaka Tourism,"Retail sales - alcohol, food, and beverages",5.943450234
31/12/2020,Lake Wanaka Tourism,Retail sales - fuel and other automotive products,1.737405329
31/12/2020,Lake Wanaka Tourism,Retail sales - other,5.089908265
31/12/2020,Mackenzie Region,Accommodation services,1.309545412
31/12/2020,Mackenzie Region,"Cultural, recreation, and gambling services",0.159395121
31/12/2020,Mackenzie Region,Food and beverage serving services,1.852940959
31/12/2020,Mackenzie Region,Other passenger transport,0.209762093
31/12/2020,Mackenzie Region,Other tourism products,0.453699895
31/12/2020,Mackenzie Region,"Retail sales - alcohol, food, and beverages",2.007707117
31/12/2020,Mackenzie Region,Retail sales - fuel and other automotive products,1.297556368
31/12/2020,Mackenzie Region,Retail sales - other,0.556398325
31/12/2020,Nelson Regional Development Agency (NRDA),Accommodation services,4.844365348
31/12/2020,Nelson Regional Development Agency (NRDA),"Cultural, recreation, and gambling services",0.754226154
31/12/2020,Nelson Regional Development Agency (NRDA),Food and beverage serving services,6.029204037
31/12/2020,Nelson Regional Development Agency (NRDA),Other passenger transport,0.5099326
31/12/2020,Nelson Regional Development Agency (NRDA),Other tourism products,1.040874038
31/12/2020,Nelson Regional Development Agency (NRDA),"Retail sales - alcohol, food, and beverages",8.769615052
31/12/2020,Nelson Regional Development Agency (NRDA),Retail sales - fuel and other automotive products,3.338910242
31/12/2020,Nelson Regional Development Agency (NRDA),Retail sales - other,9.718910842
31/12/2020,Northland Inc,Accommodation services,6.669368616
31/12/2020,Northland Inc,"Cultural, recreation, and gambling services",2.041740747
31/12/2020,Northland Inc,Food and beverage serving services,9.96323579
31/12/2020,Northland Inc,Other passenger transport,0.679524121
31/12/2020,Northland Inc,Other tourism products,2.352615034
31/12/2020,Northland Inc,"Retail sales - alcohol, food, and beverages",18.81467434
31/12/2020,Northland Inc,Retail sales - fuel and other automotive products,8.070230614
31/12/2020,Northland Inc,Retail sales - other,19.49833537
31/12/2020,Not elsewhere classified,Accommodation services,0.665161648
31/12/2020,Not elsewhere classified,"Cultural, recreation, and gambling services",0.19716481
31/12/2020,Not elsewhere classified,Food and beverage serving services,3.528996072
31/12/2020,Not elsewhere classified,Other passenger transport,0.104667667
31/12/2020,Not elsewhere classified,Other tourism products,0.483127795
31/12/2020,Not elsewhere classified,"Retail sales - alcohol, food, and beverages",7.018421277
31/12/2020,Not elsewhere classified,Retail sales - fuel and other automotive products,5.041437918
31/12/2020,Not elsewhere classified,Retail sales - other,3.576023987
31/12/2020,Tourism Bay of Plenty,Accommodation services,4.452096475
31/12/2020,Tourism Bay of Plenty,"Cultural, recreation, and gambling services",1.092614824
31/12/2020,Tourism Bay of Plenty,Food and beverage serving services,12.18878329
31/12/2020,Tourism Bay of Plenty,Other passenger transport,0.173716522
31/12/2020,Tourism Bay of Plenty,Other tourism products,3.684992565
31/12/2020,Tourism Bay of Plenty,"Retail sales - alcohol, food, and beverages",17.82468157
31/12/2020,Tourism Bay of Plenty,Retail sales - fuel and other automotive products,6.078398168
31/12/2020,Tourism Bay of Plenty,Retail sales - other,29.13694136
31/12/2020,Tourism Central Otago,Accommodation services,1.180910825
31/12/2020,Tourism Central Otago,"Cultural, recreation, and gambling services",0.372488288
31/12/2020,Tourism Central Otago,Food and beverage serving services,1.927977106
31/12/2020,Tourism Central Otago,Other passenger transport,0.031542663
31/12/2020,Tourism Central Otago,Other tourism products,0.345631639
31/12/2020,Tourism Central Otago,"Retail sales - alcohol, food, and beverages",5.554807228
31/12/2020,Tourism Central Otago,Retail sales - fuel and other automotive products,1.922026385
31/12/2020,Tourism Central Otago,Retail sales - other,2.470537752
31/12/2020,Tourism Waitaki,Accommodation services,0.958587027
31/12/2020,Tourism Waitaki,"Cultural, recreation, and gambling services",0.067716859
31/12/2020,Tourism Waitaki,Food and beverage serving services,1.822894486
31/12/2020,Tourism Waitaki,Other passenger transport,0.001325251
31/12/2020,Tourism Waitaki,Other tourism products,0.160172708
31/12/2020,Tourism Waitaki,"Retail sales - alcohol, food, and beverages",2.469117507
31/12/2020,Tourism Waitaki,Retail sales - fuel and other automotive products,2.01846535
31/12/2020,Tourism Waitaki,Retail sales - other,1.791367437
31/12/2020,Trust Tairawhiti,Accommodation services,1.615926364
31/12/2020,Trust Tairawhiti,"Cultural, recreation, and gambling services",0.172933079
31/12/2020,Trust Tairawhiti,Food and beverage serving services,2.211749048
31/12/2020,Trust Tairawhiti,Other passenger transport,0.009413167
31/12/2020,Trust Tairawhiti,Other tourism products,0.393408824
31/12/2020,Trust Tairawhiti,"Retail sales - alcohol, food, and beverages",4.377206893
31/12/2020,Trust Tairawhiti,Retail sales - fuel and other automotive products,2.175286707
31/12/2020,Trust Tairawhiti,Retail sales - other,3.642076869
31/12/2020,Venture Taranaki,Accommodation services,2.743066519
31/12/2020,Venture Taranaki,"Cultural, recreation, and gambling services",0.299695129
31/12/2020,Venture Taranaki,Food and beverage serving services,3.88232947
31/12/2020,Venture Taranaki,Other passenger transport,0.088055012
31/12/2020,Venture Taranaki,Other tourism products,1.131750003
31/12/2020,Venture Taranaki,"Retail sales - alcohol, food, and beverages",5.641151478
31/12/2020,Venture Taranaki,Retail sales - fuel and other automotive products,2.64920717
31/12/2020,Venture Taranaki,Retail sales - other,8.05729677
31/12/2020,Venture Timaru,Accommodation services,0.752408563
31/12/2020,Venture Timaru,"Cultural, recreation, and gambling services",0.112066217
31/12/2020,Venture Timaru,Food and beverage serving services,2.230336725
31/12/2020,Venture Timaru,Other passenger transport,0.058174758
31/12/2020,Venture Timaru,Other tourism products,0.717308958
31/12/2020,Venture Timaru,"Retail sales - alcohol, food, and beverages",4.666250136
31/12/2020,Venture Timaru,Retail sales - fuel and other automotive products,2.148079415
31/12/2020,Venture Timaru,Retail sales - other,6.028682924
31/12/2020,Visit Ruapehu,Accommodation services,1.205048526
31/12/2020,Visit Ruapehu,"Cultural, recreation, and gambling services",0.640620867
31/12/2020,Visit Ruapehu,Food and beverage serving services,1.091813906
31/12/2020,Visit Ruapehu,Other passenger transport,0.040512486
31/12/2020,Visit Ruapehu,Other tourism products,0.071305322
31/12/2020,Visit Ruapehu,"Retail sales - alcohol, food, and beverages",1.265835078
31/12/2020,Visit Ruapehu,Retail sales - fuel and other automotive products,1.238643911
31/12/2020,Visit Ruapehu,Retail sales - other,0.495025479
31/12/2020,Visit Whanganui,Accommodation services,0.556412353
31/12/2020,Visit Whanganui,"Cultural, recreation, and gambling services",0.116960918
31/12/2020,Visit Whanganui,Food and beverage serving services,1.381157221
31/12/2020,Visit Whanganui,Other passenger transport,0.015924451
31/12/2020,Visit Whanganui,Other tourism products,0.606166429
31/12/2020,Visit Whanganui,"Retail sales - alcohol, food, and beverages",3.176722675
31/12/2020,Visit Whanganui,Retail sales - fuel and other automotive products,1.028232916
31/12/2020,Visit Whanganui,Retail sales - other,3.726737646
31/12/2020,Wellington Regional Economic Development Agency (WREDA),Accommodation services,6.904533692
31/12/2020,Wellington Regional Economic Development Agency (WREDA),"Cultural, recreation, and gambling services",1.222314635
31/12/2020,Wellington Regional Economic Development Agency (WREDA),Food and beverage serving services,18.39452876
31/12/2020,Wellington Regional Economic Development Agency (WREDA),Other passenger transport,1.483034141
31/12/2020,Wellington Regional Economic Development Agency (WREDA),Other tourism products,5.642084857
31/12/2020,Wellington Regional Economic Development Agency (WREDA),"Retail sales - alcohol, food, and beverages",16.75263955
31/12/2020,Wellington Regional Economic Development Agency (WREDA),Retail sales - fuel and other automotive products,4.579625462
31/12/2020,Wellington Regional Economic Development Agency (WREDA),Retail sales - other,32.40003462
31/1/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Accommodation services,8.836689677
31/1/2021,"Auckland Tourism, Events and Economic Development (ATEED)","Cultural, recreation, and gambling services",6.317708543
31/1/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Food and beverage serving services,37.86322587
31/1/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Other passenger transport,2.199451941
31/1/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Other tourism products,13.67374666
31/1/2021,"Auckland Tourism, Events and Economic Development (ATEED)","Retail sales - alcohol, food, and beverages",37.46449946
31/1/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Retail sales - fuel and other automotive products,18.1500271
31/1/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Retail sales - other,62.38111442
31/1/2021,Central Economic Development Agency (CEDA),Accommodation services,1.32882717
31/1/2021,Central Economic Development Agency (CEDA),"Cultural, recreation, and gambling services",0.354433723
31/1/2021,Central Economic Development Agency (CEDA),Food and beverage serving services,3.702373956
31/1/2021,Central Economic Development Agency (CEDA),Other passenger transport,0.080815335
31/1/2021,Central Economic Development Agency (CEDA),Other tourism products,1.93649001
31/1/2021,Central Economic Development Agency (CEDA),"Retail sales - alcohol, food, and beverages",4.325821405
31/1/2021,Central Economic Development Agency (CEDA),Retail sales - fuel and other automotive products,2.370215499
31/1/2021,Central Economic Development Agency (CEDA),Retail sales - other,9.827851888
31/1/2021,ChristchurchNZ,Accommodation services,5.393994609
31/1/2021,ChristchurchNZ,"Cultural, recreation, and gambling services",2.516221792
31/1/2021,ChristchurchNZ,Food and beverage serving services,15.05978828
31/1/2021,ChristchurchNZ,Other passenger transport,1.875715793
31/1/2021,ChristchurchNZ,Other tourism products,6.653949062
31/1/2021,ChristchurchNZ,"Retail sales - alcohol, food, and beverages",14.01235481
31/1/2021,ChristchurchNZ,Retail sales - fuel and other automotive products,8.625982086
31/1/2021,ChristchurchNZ,Retail sales - other,31.23665045
31/1/2021,Destination Clutha,Accommodation services,0.497091115
31/1/2021,Destination Clutha,"Cultural, recreation, and gambling services",0.046187565
31/1/2021,Destination Clutha,Food and beverage serving services,0.665939778
31/1/2021,Destination Clutha,Other passenger transport,0.001017708
31/1/2021,Destination Clutha,Other tourism products,0.088061474
31/1/2021,Destination Clutha,"Retail sales - alcohol, food, and beverages",1.051819704
31/1/2021,Destination Clutha,Retail sales - fuel and other automotive products,0.741407941
31/1/2021,Destination Clutha,Retail sales - other,0.251884511
31/1/2021,Destination Coromandel,Accommodation services,4.666974259
31/1/2021,Destination Coromandel,"Cultural, recreation, and gambling services",2.091145912
31/1/2021,Destination Coromandel,Food and beverage serving services,13.7833712
31/1/2021,Destination Coromandel,Other passenger transport,0.23908552
31/1/2021,Destination Coromandel,Other tourism products,1.855351109
31/1/2021,Destination Coromandel,"Retail sales - alcohol, food, and beverages",22.32846051
31/1/2021,Destination Coromandel,Retail sales - fuel and other automotive products,8.481228882
31/1/2021,Destination Coromandel,Retail sales - other,12.22240161
31/1/2021,Destination Fiordland,Accommodation services,1.509854025
31/1/2021,Destination Fiordland,"Cultural, recreation, and gambling services",0.158681011
31/1/2021,Destination Fiordland,Food and beverage serving services,1.187298353
31/1/2021,Destination Fiordland,Other passenger transport,0.520377209
31/1/2021,Destination Fiordland,Other tourism products,0.063518487
31/1/2021,Destination Fiordland,"Retail sales - alcohol, food, and beverages",1.007218116
31/1/2021,Destination Fiordland,Retail sales - fuel and other automotive products,0.522339354
31/1/2021,Destination Fiordland,Retail sales - other,0.46203168
31/1/2021,Destination Great Lake Taupo,Accommodation services,6.705625597
31/1/2021,Destination Great Lake Taupo,"Cultural, recreation, and gambling services",3.127451282
31/1/2021,Destination Great Lake Taupo,Food and beverage serving services,9.471019976
31/1/2021,Destination Great Lake Taupo,Other passenger transport,0.213890774
31/1/2021,Destination Great Lake Taupo,Other tourism products,1.063974014
31/1/2021,Destination Great Lake Taupo,"Retail sales - alcohol, food, and beverages",8.368864427
31/1/2021,Destination Great Lake Taupo,Retail sales - fuel and other automotive products,7.235102494
31/1/2021,Destination Great Lake Taupo,Retail sales - other,10.45661309
31/1/2021,Destination Kaikoura,Accommodation services,1.451447519
31/1/2021,Destination Kaikoura,"Cultural, recreation, and gambling services",0.292766085
31/1/2021,Destination Kaikoura,Food and beverage serving services,1.842477227
31/1/2021,Destination Kaikoura,Other passenger transport,0.099713518
31/1/2021,Destination Kaikoura,Other tourism products,0.029683789
31/1/2021,Destination Kaikoura,"Retail sales - alcohol, food, and beverages",1.533062989
31/1/2021,Destination Kaikoura,Retail sales - fuel and other automotive products,0.781891391
31/1/2021,Destination Kaikoura,Retail sales - other,1.053008852
31/1/2021,Destination Marlborough,Accommodation services,4.405384949
31/1/2021,Destination Marlborough,"Cultural, recreation, and gambling services",0.540481793
31/1/2021,Destination Marlborough,Food and beverage serving services,4.49483738
31/1/2021,Destination Marlborough,Other passenger transport,0.526721051
31/1/2021,Destination Marlborough,Other tourism products,0.785059465
31/1/2021,Destination Marlborough,"Retail sales - alcohol, food, and beverages",6.195042937
31/1/2021,Destination Marlborough,Retail sales - fuel and other automotive products,3.332703083
31/1/2021,Destination Marlborough,Retail sales - other,4.148352186
31/1/2021,Destination Queenstown,Accommodation services,6.847969554
31/1/2021,Destination Queenstown,"Cultural, recreation, and gambling services",4.54208555
31/1/2021,Destination Queenstown,Food and beverage serving services,14.26750826
31/1/2021,Destination Queenstown,Other passenger transport,1.638843247
31/1/2021,Destination Queenstown,Other tourism products,1.570397718
31/1/2021,Destination Queenstown,"Retail sales - alcohol, food, and beverages",8.316689457
31/1/2021,Destination Queenstown,Retail sales - fuel and other automotive products,2.679235119
31/1/2021,Destination Queenstown,Retail sales - other,12.26635309
31/1/2021,Destination Rotorua,Accommodation services,4.335194481
31/1/2021,Destination Rotorua,"Cultural, recreation, and gambling services",5.893659385
31/1/2021,Destination Rotorua,Food and beverage serving services,6.766547234
31/1/2021,Destination Rotorua,Other passenger transport,0.985591152
31/1/2021,Destination Rotorua,Other tourism products,1.08004122
31/1/2021,Destination Rotorua,"Retail sales - alcohol, food, and beverages",7.286848708
31/1/2021,Destination Rotorua,Retail sales - fuel and other automotive products,4.274842153
31/1/2021,Destination Rotorua,Retail sales - other,8.250413482
31/1/2021,Destination Wairarapa,Accommodation services,1.015482277
31/1/2021,Destination Wairarapa,"Cultural, recreation, and gambling services",0.166078018
31/1/2021,Destination Wairarapa,Food and beverage serving services,3.126219939
31/1/2021,Destination Wairarapa,Other passenger transport,0.05656047
31/1/2021,Destination Wairarapa,Other tourism products,0.522897004
31/1/2021,Destination Wairarapa,"Retail sales - alcohol, food, and beverages",5.085827316
31/1/2021,Destination Wairarapa,Retail sales - fuel and other automotive products,1.852991521
31/1/2021,Destination Wairarapa,Retail sales - other,4.150197964
31/1/2021,Development West Coast,Accommodation services,4.260463362
31/1/2021,Development West Coast,"Cultural, recreation, and gambling services",0.719796757
31/1/2021,Development West Coast,Food and beverage serving services,2.736007542
31/1/2021,Development West Coast,Other passenger transport,0.478561984
31/1/2021,Development West Coast,Other tourism products,0.236589651
31/1/2021,Development West Coast,"Retail sales - alcohol, food, and beverages",4.037741624
31/1/2021,Development West Coast,Retail sales - fuel and other automotive products,3.606780124
31/1/2021,Development West Coast,Retail sales - other,2.10062782
31/1/2021,Enterprise Dunedin,Accommodation services,2.304780185
31/1/2021,Enterprise Dunedin,"Cultural, recreation, and gambling services",0.711463294
31/1/2021,Enterprise Dunedin,Food and beverage serving services,4.56282735
31/1/2021,Enterprise Dunedin,Other passenger transport,0.329876339
31/1/2021,Enterprise Dunedin,Other tourism products,1.22634714
31/1/2021,Enterprise Dunedin,"Retail sales - alcohol, food, and beverages",5.783106422
31/1/2021,Enterprise Dunedin,Retail sales - fuel and other automotive products,2.093824708
31/1/2021,Enterprise Dunedin,Retail sales - other,10.94651267
31/1/2021,Great South,Accommodation services,2.029856127
31/1/2021,Great South,"Cultural, recreation, and gambling services",0.385018981
31/1/2021,Great South,Food and beverage serving services,2.951082258
31/1/2021,Great South,Other passenger transport,0.189180721
31/1/2021,Great South,Other tourism products,0.844651962
31/1/2021,Great South,"Retail sales - alcohol, food, and beverages",5.11457723
31/1/2021,Great South,Retail sales - fuel and other automotive products,2.693202224
31/1/2021,Great South,Retail sales - other,4.756089936
31/1/2021,Hamilton & Waikato Tourism,Accommodation services,2.576430508
31/1/2021,Hamilton & Waikato Tourism,"Cultural, recreation, and gambling services",1.938188274
31/1/2021,Hamilton & Waikato Tourism,Food and beverage serving services,13.85856241
31/1/2021,Hamilton & Waikato Tourism,Other passenger transport,0.173361563
31/1/2021,Hamilton & Waikato Tourism,Other tourism products,3.418567297
31/1/2021,Hamilton & Waikato Tourism,"Retail sales - alcohol, food, and beverages",14.74484406
31/1/2021,Hamilton & Waikato Tourism,Retail sales - fuel and other automotive products,13.6005354
31/1/2021,Hamilton & Waikato Tourism,Retail sales - other,18.01057472
31/1/2021,Hawke's Bay Tourism,Accommodation services,5.178503897
31/1/2021,Hawke's Bay Tourism,"Cultural, recreation, and gambling services",1.845548112
31/1/2021,Hawke's Bay Tourism,Food and beverage serving services,9.360832032
31/1/2021,Hawke's Bay Tourism,Other passenger transport,0.185874183
31/1/2021,Hawke's Bay Tourism,Other tourism products,2.115084776
31/1/2021,Hawke's Bay Tourism,"Retail sales - alcohol, food, and beverages",11.78648883
31/1/2021,Hawke's Bay Tourism,Retail sales - fuel and other automotive products,5.677937489
31/1/2021,Hawke's Bay Tourism,Retail sales - other,10.60117217
31/1/2021,Hurunui Tourism,Accommodation services,2.158927034
31/1/2021,Hurunui Tourism,"Cultural, recreation, and gambling services",1.713863985
31/1/2021,Hurunui Tourism,Food and beverage serving services,2.937930604
31/1/2021,Hurunui Tourism,Other passenger transport,0.057681376
31/1/2021,Hurunui Tourism,Other tourism products,0.090113998
31/1/2021,Hurunui Tourism,"Retail sales - alcohol, food, and beverages",2.348811977
31/1/2021,Hurunui Tourism,Retail sales - fuel and other automotive products,1.24399111
31/1/2021,Hurunui Tourism,Retail sales - other,0.780732684
31/1/2021,Lake Wanaka Tourism,Accommodation services,3.362242465
31/1/2021,Lake Wanaka Tourism,"Cultural, recreation, and gambling services",0.912023108
31/1/2021,Lake Wanaka Tourism,Food and beverage serving services,4.478501833
31/1/2021,Lake Wanaka Tourism,Other passenger transport,0.17961376
31/1/2021,Lake Wanaka Tourism,Other tourism products,0.919076744
31/1/2021,Lake Wanaka Tourism,"Retail sales - alcohol, food, and beverages",6.210976571
31/1/2021,Lake Wanaka Tourism,Retail sales - fuel and other automotive products,2.347211152
31/1/2021,Lake Wanaka Tourism,Retail sales - other,4.941032286
31/1/2021,Mackenzie Region,Accommodation services,1.434981508
31/1/2021,Mackenzie Region,"Cultural, recreation, and gambling services",0.204462584
31/1/2021,Mackenzie Region,Food and beverage serving services,2.514777877
31/1/2021,Mackenzie Region,Other passenger transport,0.171327274
31/1/2021,Mackenzie Region,Other tourism products,0.638872258
31/1/2021,Mackenzie Region,"Retail sales - alcohol, food, and beverages",2.474420695
31/1/2021,Mackenzie Region,Retail sales - fuel and other automotive products,1.737406521
31/1/2021,Mackenzie Region,Retail sales - other,0.635323646
31/1/2021,Nelson Regional Development Agency (NRDA),Accommodation services,7.475675905
31/1/2021,Nelson Regional Development Agency (NRDA),"Cultural, recreation, and gambling services",1.278429843
31/1/2021,Nelson Regional Development Agency (NRDA),Food and beverage serving services,10.17424986
31/1/2021,Nelson Regional Development Agency (NRDA),Other passenger transport,0.686525918
31/1/2021,Nelson Regional Development Agency (NRDA),Other tourism products,1.168604771
31/1/2021,Nelson Regional Development Agency (NRDA),"Retail sales - alcohol, food, and beverages",11.1811409
31/1/2021,Nelson Regional Development Agency (NRDA),Retail sales - fuel and other automotive products,5.062504552
31/1/2021,Nelson Regional Development Agency (NRDA),Retail sales - other,9.011827615
31/1/2021,Northland Inc,Accommodation services,9.502023223
31/1/2021,Northland Inc,"Cultural, recreation, and gambling services",3.315162301
31/1/2021,Northland Inc,Food and beverage serving services,14.79978315
31/1/2021,Northland Inc,Other passenger transport,0.920267484
31/1/2021,Northland Inc,Other tourism products,2.342582288
31/1/2021,Northland Inc,"Retail sales - alcohol, food, and beverages",21.30542956
31/1/2021,Northland Inc,Retail sales - fuel and other automotive products,10.56590134
31/1/2021,Northland Inc,Retail sales - other,15.44318535
31/1/2021,Not elsewhere classified,Accommodation services,0.68638178
31/1/2021,Not elsewhere classified,"Cultural, recreation, and gambling services",0.23407969
31/1/2021,Not elsewhere classified,Food and beverage serving services,3.914876116
31/1/2021,Not elsewhere classified,Other passenger transport,0.034683316
31/1/2021,Not elsewhere classified,Other tourism products,0.411464182
31/1/2021,Not elsewhere classified,"Retail sales - alcohol, food, and beverages",6.38595368
31/1/2021,Not elsewhere classified,Retail sales - fuel and other automotive products,5.584063439
31/1/2021,Not elsewhere classified,Retail sales - other,2.828324546
31/1/2021,Tourism Bay of Plenty,Accommodation services,6.870372774
31/1/2021,Tourism Bay of Plenty,"Cultural, recreation, and gambling services",1.38201259
31/1/2021,Tourism Bay of Plenty,Food and beverage serving services,16.35999917
31/1/2021,Tourism Bay of Plenty,Other passenger transport,0.188856189
31/1/2021,Tourism Bay of Plenty,Other tourism products,3.675774144
31/1/2021,Tourism Bay of Plenty,"Retail sales - alcohol, food, and beverages",18.47882768
31/1/2021,Tourism Bay of Plenty,Retail sales - fuel and other automotive products,7.115289124
31/1/2021,Tourism Bay of Plenty,Retail sales - other,24.48983443
31/1/2021,Tourism Central Otago,Accommodation services,2.003620337
31/1/2021,Tourism Central Otago,"Cultural, recreation, and gambling services",0.464105575
31/1/2021,Tourism Central Otago,Food and beverage serving services,2.79967679
31/1/2021,Tourism Central Otago,Other passenger transport,0.03516564
31/1/2021,Tourism Central Otago,Other tourism products,0.407879913
31/1/2021,Tourism Central Otago,"Retail sales - alcohol, food, and beverages",5.925031607
31/1/2021,Tourism Central Otago,Retail sales - fuel and other automotive products,2.517444776
31/1/2021,Tourism Central Otago,Retail sales - other,2.315986541
31/1/2021,Tourism Waitaki,Accommodation services,1.091335364
31/1/2021,Tourism Waitaki,"Cultural, recreation, and gambling services",0.083415898
31/1/2021,Tourism Waitaki,Food and beverage serving services,2.27628275
31/1/2021,Tourism Waitaki,Other passenger transport,0.001554137
31/1/2021,Tourism Waitaki,Other tourism products,0.142031225
31/1/2021,Tourism Waitaki,"Retail sales - alcohol, food, and beverages",2.264645173
31/1/2021,Tourism Waitaki,Retail sales - fuel and other automotive products,2.226289903
31/1/2021,Tourism Waitaki,Retail sales - other,1.350928883
31/1/2021,Trust Tairawhiti,Accommodation services,2.530474727
31/1/2021,Trust Tairawhiti,"Cultural, recreation, and gambling services",0.191424766
31/1/2021,Trust Tairawhiti,Food and beverage serving services,2.603385279
31/1/2021,Trust Tairawhiti,Other passenger transport,0.00514147
31/1/2021,Trust Tairawhiti,Other tourism products,0.420290035
31/1/2021,Trust Tairawhiti,"Retail sales - alcohol, food, and beverages",3.900763034
31/1/2021,Trust Tairawhiti,Retail sales - fuel and other automotive products,2.775685003
31/1/2021,Trust Tairawhiti,Retail sales - other,2.703198897
31/1/2021,Venture Taranaki,Accommodation services,4.248848491
31/1/2021,Venture Taranaki,"Cultural, recreation, and gambling services",0.453824071
31/1/2021,Venture Taranaki,Food and beverage serving services,5.828696653
31/1/2021,Venture Taranaki,Other passenger transport,0.110974945
31/1/2021,Venture Taranaki,Other tourism products,1.287120442
31/1/2021,Venture Taranaki,"Retail sales - alcohol, food, and beverages",5.664096396
31/1/2021,Venture Taranaki,Retail sales - fuel and other automotive products,3.168137005
31/1/2021,Venture Taranaki,Retail sales - other,6.653307927
31/1/2021,Venture Timaru,Accommodation services,0.769978486
31/1/2021,Venture Timaru,"Cultural, recreation, and gambling services",0.095912443
31/1/2021,Venture Timaru,Food and beverage serving services,2.309695871
31/1/2021,Venture Timaru,Other passenger transport,0.007445676
31/1/2021,Venture Timaru,Other tourism products,0.710689597
31/1/2021,Venture Timaru,"Retail sales - alcohol, food, and beverages",3.835356714
31/1/2021,Venture Timaru,Retail sales - fuel and other automotive products,2.291846539
31/1/2021,Venture Timaru,Retail sales - other,4.035289524
31/1/2021,Visit Ruapehu,Accommodation services,2.016298636
31/1/2021,Visit Ruapehu,"Cultural, recreation, and gambling services",0.854835218
31/1/2021,Visit Ruapehu,Food and beverage serving services,1.187935179
31/1/2021,Visit Ruapehu,Other passenger transport,0.05073736
31/1/2021,Visit Ruapehu,Other tourism products,0.069644463
31/1/2021,Visit Ruapehu,"Retail sales - alcohol, food, and beverages",1.222202208
31/1/2021,Visit Ruapehu,Retail sales - fuel and other automotive products,1.408540723
31/1/2021,Visit Ruapehu,Retail sales - other,0.409041813
31/1/2021,Visit Whanganui,Accommodation services,0.641551569
31/1/2021,Visit Whanganui,"Cultural, recreation, and gambling services",0.134244695
31/1/2021,Visit Whanganui,Food and beverage serving services,1.525944299
31/1/2021,Visit Whanganui,Other passenger transport,0.01842132
31/1/2021,Visit Whanganui,Other tourism products,0.594541404
31/1/2021,Visit Whanganui,"Retail sales - alcohol, food, and beverages",2.970106473
31/1/2021,Visit Whanganui,Retail sales - fuel and other automotive products,1.122070242
31/1/2021,Visit Whanganui,Retail sales - other,2.770389635
31/1/2021,Wellington Regional Economic Development Agency (WREDA),Accommodation services,6.065596997
31/1/2021,Wellington Regional Economic Development Agency (WREDA),"Cultural, recreation, and gambling services",1.304148544
31/1/2021,Wellington Regional Economic Development Agency (WREDA),Food and beverage serving services,16.46076339
31/1/2021,Wellington Regional Economic Development Agency (WREDA),Other passenger transport,1.412859325
31/1/2021,Wellington Regional Economic Development Agency (WREDA),Other tourism products,4.662800971
31/1/2021,Wellington Regional Economic Development Agency (WREDA),"Retail sales - alcohol, food, and beverages",14.13003932
31/1/2021,Wellington Regional Economic Development Agency (WREDA),Retail sales - fuel and other automotive products,4.339834833
31/1/2021,Wellington Regional Economic Development Agency (WREDA),Retail sales - other,22.29914547
28/2/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Accommodation services,6.285719314
28/2/2021,"Auckland Tourism, Events and Economic Development (ATEED)","Cultural, recreation, and gambling services",4.348349526
28/2/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Food and beverage serving services,27.53161408
28/2/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Other passenger transport,1.757900039
28/2/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Other tourism products,13.0253953
28/2/2021,"Auckland Tourism, Events and Economic Development (ATEED)","Retail sales - alcohol, food, and beverages",29.23865428
28/2/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Retail sales - fuel and other automotive products,14.3590256
28/2/2021,"Auckland Tourism, Events and Economic Development (ATEED)",Retail sales - other,47.98807077
28/2/2021,Central Economic Development Agency (CEDA),Accommodation services,1.83109441
28/2/2021,Central Economic Development Agency (CEDA),"Cultural, recreation, and gambling services",0.336147982
